Location,Hotel,Title,Review,Rating
"Denver, CO",Baymont by Wyndham Denver International Airport,Fantastic stay!!,"We had a wonderful experience at the Baymont. The room was amazing, the service was great and we loved the location.",5
"Denver, CO",Baymont by Wyndham Denver International Airport,Unfriendly and unclean,Pillow cases had a big makeup mark on them with a long hair that wasn't mine! Didn't seem like they washed the sheets at all. Wasn't even asked how my stay was when we checked out. However they did get us in our room quicker then we had expected which was nice.,2
"Denver, CO",Baymont by Wyndham Denver International Airport,It's OK. ,"The hotel is perfectly acceptable for a one night stay for convenience before or after an early/late flight.  Shuttle service from airport to the hotel was terrible - only runs every 30 minutes and then when it finally showed up, it could only accommodate 5 more people when there were about 20 waiting. Ended up taking a cab which cost $22.60 before tip!!",3
"Denver, CO",Baymont by Wyndham Denver International Airport,15 min from Red Rocks Amphitheater ,"Excellent place to stay. It shares parking (and ownership, I believe) with a Quality Inn, so finding a spot after the concert was a bit of a challenge, but we found one. The bed was comfortable with thick, fluffy pillows. The shower was excellent. Even full, the place was quiet. Guarantee for late check in was well tracked.",5
"Denver, CO",Baymont by Wyndham Denver International Airport,Pre-flight stay,"I booked this hotel as it was the least expensive in the immediate Denver International Airport area. I didn't expect the hotel to be as nice as it was. The room was large and quite clean. The only feature I didn't care for was having the sink in the entryway of the room, rather than enclosed.",4
"Denver, CO",Baymont by Wyndham Denver International Airport,Just the usual,Nothing really special and nothing really bad either.  The rooms are fine and the beds are comfortable.  Didn't hear noises outside of our room so that was a huge plus. We went down to breakfast a little before 8:00 on a Wednesday and it was a slim selection. People had to ask for things to be refilled and it wasn't done in a rush.  The waffle batter was out of order which is real negative when traveling with a 9 year old.  I guess I would stay again if traveling via the Denver airport but get down to breakfast early!,3
"Denver, CO",Baymont by Wyndham Denver International Airport,"Overpriced, slow shuttle","The hotel is clean and the rooms are spacious, but it isn't worth the price. The location is near all the airport hotels, but you need Uber to get anywhere but the airport. You can take their shuttle to the airport and grab the light rail to downtown but it will double your time and cost $9 per person.The shuttle is infrequent and we waited for 80 minutes at the airport. The shuttle is shared by several hotels, but the one shared by Holiday and Days Inns came several times before ours.Also, the Internet was awful. I was dropped off several times.Overall: if you want to do anything in Denver, don't stay at the airport hotels.",3
"Denver, CO",Baymont by Wyndham Denver International Airport,"Dirty and grim, poorly managed","Book elsewhere. This hotel is in poor condition and visibly dirty in both the common areas and guest rooms. The carpets are badly in need of simple vacuuming, foul smells pervade the air, the bed linens had stray hairs on them, hairs in the bathrooms, etc.  It took three tries to get a room that was clean enough (at least I hope) to stay the night. The front desk staff were kind and helpful but this hotel needs a major management overhaul. Take it from me and avoid this hotel at all costs.",1
"Denver, CO",Baymont by Wyndham Denver International Airport,Surprised and quick customer service,"We did not know what to expect as we had never stayed at this brand of hotel before. Check-in was quick and we were in the room within 2 minutes. When we entered our room it smelled like someone had been smoking. When I called the front desk to ask if they had put us in a smoking room we were informed the entire hotel is non-smoking. Immediately the front desk asked me to return and they would give me another room, no questions ask. At the front desk the manager met me to apologize and I heard him tell a staff member to put an ozone machine in the room to kill the orders. Since I have used ozone machines in the yachting business I know they work and will kill the smell within a couple of days. The rest of the stay was good but at breakfast there was a toaster available, just nothing to toast, no bread or bagels even though there was butter and cream cheese???",4
"Denver, CO",Baymont by Wyndham Denver International Airport,Very nice place to stay!!,"Was very worried about where we were staying through the weekend but turned out to be a nice place. We stayed in a room with double beds and it was perfect for 2 adults and 2 smaller kids. The pool was nice but a bit stuffy due to no ventilation so we saved swimming until it cooled down in the evenings. The lady at front desk upon check in and check out (same girl both times) was a bit snobby and seemed like she was in a rush. They also have vending machines on most floors which was nice with having 2 kids that seem to eat non stop. Overall, I would recommend this place to anyone and will be staying again if we are in the area.",5
"Denver, CO",Baymont by Wyndham Denver International Airport,Big Surprise,"The biggest surprise we got arriving that the hotel was that it had won a 2015 award of excellencewe, definitely expected more. Has anyone ever been in a hotel with linoleum in the elevator? The room we were staying in had a urine stain on the chair, glaring evidence that the maintenance and cleaning of the hotel was lacking. The breakfast room is clearly not able to accommodate all the guests, better get there early. We had booked this same hotel for our return and immediately started looking for an alternate. My husband contacted to hotel manager to tell him we would not be returning and to the managers credit he arranged for a bigger slightly better maintained room for our return stay. The hotel is convenient to the airport but besides the location, it is a very tired and in need of some serious TLC.",2
"Denver, CO",Baymont by Wyndham Denver International Airport,As a customer you are not important ! Worst customer service.,"we stayed in the hotel on June 22nd, I made a reservation on a credit card and when i checked out the second day i gave them a different credit card, and asked the clerk to cancel the charge on the first credit card. Now I am charged on tow credit cards , i called many times to get this problem resolved with no results, I he left number of messages to the general manager to call me back , so far no response.",1
"Denver, CO",Baymont by Wyndham Denver International Airport,Was charged an extra $80 for parking when I was told it was included in my rate.,"Honestly, I would have given this motel a 4 rating if it hadn't been for the fact that I was quoted a rate that was suppose to include park and fly.  I booked 2 rooms and ended up paying an extra $40 per room for the park and fly option.  I called customer care and they assured someone would be in touch with me within 24 hours, but I never heard from anyone.  I will not stay at this property again",1
"Denver, CO",Baymont by Wyndham Denver International Airport,Decent hotel,Quite a good layover hotel as it's very convenient to the Airport with large rooms and comfortable beds. There is no restaurant on site but there are some good choices all within 5 minutes walk. They are on the airport shuttle route as well so all things considered it would be hard to find anything better.,4
"Denver, CO",Baymont by Wyndham Denver International Airport,Good for a layover,"Hotel is at a good location, close to the airport, shuttle service every 30-40 min or on demand. Rooms are clean, comfortable. A good spot if you are on a budget and want to be close to the shuttle transportation.",4
"Denver, CO",Baymont by Wyndham Denver International Airport,Convenient to Denver Airport,This hotel is reasonably priced and had all the amenities needed to catch a flight out of the Denver Airport. The rooms were comfortable and clean. They offer a free shuttle to the airport which is more than the more expensive hotels I looked into did.,5
"Denver, CO",Baymont by Wyndham Denver International Airport,Clean and comfortable...,"Unless you can afford to stay at the new Westin, right at Denver International, any ""airport"" stay will involve a shuttle trip about 8kms / 15 minutes drive from the airport.  Unless you catch the new A Line train from the airport in to the city.  Even arriving at 1/2 past midnight, I was still able to have a pickup from the complimentary shuttle bus, after collecting my bags.  Just be aware that the shuttle only runs every 30 to 40 minutes or so, and each bus will service 3 or 4 hotels, but they all have the hotel names on them.  The check-in was fairly standard, as it was close to 1.30am by the time I arrived, so just he night manager on duty was there.  But I was given all the information I needed, and a booking for the return shuttle to the airport also made.  The room was…",4
"Denver, CO",Baymont by Wyndham Denver International Airport,Over night stop,"Shuttle from airport to hotel was a little confusing (different colors, first one that stopped(gray) told us to wait for a blue one. Hotel was great, shuttle back to the airport was right on time ",5
"Denver, CO",Baymont by Wyndham Denver International Airport,Comfy bed after a long flight. ,Just what we needed after delayed arrival from U.K.  The bed was so comfortable. Breakfast was the usual help yourself affair but tasty enough. Shuttle to airport was efficient. We did the same last year in Vegas but opted for a cheaper hotel. This was definitely worth the extra.,4
"Denver, CO",Baymont by Wyndham Denver International Airport,Nice clean hotel,"Spent one night here, and it was very nice.  Room was spacious, clean, comfortable, and attractive.  Bed was quite comfortable.  My only objection was that there was no in room refrigerator or micro wave.Next time i am out by the Denver Airport, i will certainly consider staying here again.",4
"Denver, CO",Baymont by Wyndham Denver International Airport,A great experience,"One of the nicest hotels I've stayed in, seems pretty new and up to date. Room was spotless, comfortable, quiet. Great complimentary hot breakfast, great wifi (a rarity in my experience). Didn't use the pool or exercise room but they looked nice as well",5
"Denver, CO",Baymont by Wyndham Denver International Airport,Not recommended at all,"There are simple things you expect a hotel to do for the price. This one did not. We asked for 4 towels from housekeeping due to no towels in the pool area so had to use the ones in the room. They never showed.The pool is FREEZING btw. Breakfast...ugh. We went to a dinner the first morning here because the list of 'blehs' were too long. First, the food is very limited. Second, seating is very limited. Third, can't take your food to the room. So I guess go eat at your vehicle lol. We just at cereal be use the hot items are not good.Third last night, got in the shower and no wash clothes. Come on, people. We won't stay here again.",2
"Denver, CO",Baymont by Wyndham Denver International Airport,Newer hotel located few miles from airport,"We stayed at this hotel after returning from Aspen area in order to catch early morning flight.  Hotel was located in a cluster of about 10 hotels about 8 miles from airport.  There is a 24 hour shuttle from hotel to airport, but you need to schedule when you are going.  We had room with king bed and small sitting area.  Sink was located outside of bathroom so two people could get ready at same time.  Bed was comfortable.  Ruby Tuesday's restaurant located in walking distance.  Not much else located close by so you will need car to get to anything.  I booked this through booking.com and got a price cheaper than most other hotels were offering.",4
"Denver, CO",Baymont by Wyndham Denver International Airport,"Good Front Desk, OK room","The room was small, with no fridge, and the bathroom light did not work.  Repeated assurances that the maintenance guy would come look resulted in being told that you just had to hit the wall.  Like Fonzie.  Not impressive.  However, later that night, when Gabby was apparently the only employee left in the entire place, she handled the sudden onrush of check-ins and room requests with ease and grace.  She never grumbled about extra pillows, towels for the pool (there were no towels in either the pool or the fitness room), or the constant stream of travelers arriving late into the night.  That said, the morning staff was a joke and the breakfast room was constantly a disaster, missing forks and spoons, running out of waffle batter, and never having enough space for the Denver regulations requiring food to remain in the serving area.",3
"Denver, CO",Baymont by Wyndham Denver International Airport,Perfect for an airport hotel,Room was very clean with comfortable bed and selection of pillows.  Shower was hot enough and good flow.  Internet in room was fast and always available never down.  Staff was friendly and efficient.  Only the breakfast was not perfect for me it needed more fruit.,5
"Denver, CO",Baymont by Wyndham Denver International Airport,July 11 Stay,Morning and evening hotel front desk personnel not very helpful. Asked for paper receipt and told me it was not possible. Then printed a receipt for next guest to ask. Morning breakfast was very lame.,2
"Denver, CO",Baymont by Wyndham Denver International Airport,Very Comfortable spacious quiet room,We were sad we had to leave so early to the airport because the bed and pillows were so comfortable.  Nice clean room and very spacious.  They took extra time to make everything in the room good.  Reliable shuttle service helped us return our rental car and get back to the airport.,5
"Denver, CO",Baymont by Wyndham Denver International Airport,Pleasantly Surprised,"I have never stayed at a Baymont Inn before, so I was pleasantly surprised at how awesome this hotel was . . .   It was much more inexpensive than other chain hotels in the area and met or exceeded all of my expectations.  Will definitely look for some more Baymonts!!!",5
"Denver, CO",Baymont by Wyndham Denver International Airport,Great Hotel for a night,"Wie stayed here after the oversea flight for one night. It's clean, quiet with good breakfast. Very comfortable beds. Close to the airport. They have great breakfast and an indoor pool. The check in was friendly and fast.",4
"Denver, CO",Baymont by Wyndham Denver International Airport,Clean enough hotel but missing lots of thngs,"We stayed at the Baymont one night. The hotel was clean enough but they were ""short"" on many things. There was coffee in the lobby but no hot water for tea. The computers were never useable for me. There were no towels in the exercise room or pool area. The breakfast wasn't very good - the hot water wasn't hot, the eggs were running and made from powder, many of the apples were rotten. When we saw the sign that said ""sewing kit available"" we thought ""great, we need one"" but there were no sewing kits. Oh, and housecleaning started knocking on our door at 7am. All in all, they seemed to lack all the things that make for a nice stay.",2
"Denver, CO",Baymont by Wyndham Denver International Airport,Baytown Inn is a pleasant place to stay near Denver Airport.,Baytown Inn & Suites is not fancy but it is convenient if you must be near the airport. It also affords easy access to I-70 and points of interest like the mountains or Colorado Springs. Airport shuttles also are available at no extra charge. The prices are reasonable and a typical hotel breakfast is offered each morning.,4
"Denver, CO",Baymont by Wyndham Denver International Airport,Park and Fly Booking,I booked the Park and Fly like I have in prior years. All went very well. Was nice after travelling for almost 24 hours to get a good night of sleep before heading home over two hours from the hotel.,4
"Denver, CO",Baymont by Wyndham Denver International Airport,Great stay at the Baymont ,"Great stay at the Baymont inn . Fast shuttle to the airport for work  or to take the new train downtown for food  , shopping and site seeing.Comfortable quiet rooms , friendly helpful staff . Nearby restaurants in walking distance for take out or dine in .",5
"Denver, CO",Baymont by Wyndham Denver International Airport,Terrible Night Auditor -- Worst Hotel Experience EVER,"We booked a night through hotels.com and printed out a receipt for the payment we made. When we arrived at the hotel after a delayed flight into Denver International Airport, the night clerk told us he would not honor our paid reservation because he had already run a report and listed us as a no-show. We said, we are here now and need the room for which we paid. He told us according to the hotel policies that was impossible and tried to get us to pay again for a room for which we had already PAID IN FULL. He was extremely rude and told my family there was nothing he could do. We spent two hours trying to deal with this individual and a staff member at hotels.com tried to reason with him as well. To no avail. We decided to leave and as we were walking out the door he said he would wanted to talk to my husband (not me -- apparently he does not like to talk with women) and ""for the sake of the children"" he would ""give"" us the room we had already paid for. By this time it was five am. The room was fine. This review is based entirely on the poor customer service we received. I tried to get this matter settled by contacting the hotel directly. Brian, the assistant general manager, apologized for what happened and told me he'd call my back within the next day to make things right. I still haven't gotten a call back. He offered to comp us a room at this location but frankly I don't want it. I will never stay there again. I want my money back. My family did not have the ability to use the room as paid for. We were hassled and treated more poorly than I could have ever imagined.  Seriously unbelievable experience.",1
"Denver, CO",Baymont by Wyndham Denver International Airport,Reasonable place to stay,Stayed here for 2 nights at start of USA road trip.  Good location near to airport with free airport shuttle provided.  Room size good with 2 queen size beds.  Small pool.  Good breakfast.  Used motel as base to explore Denver and the excellent art museum,4
"Denver, CO",Baymont by Wyndham Denver International Airport,Newer Baymont hotel about 6 miles to Denver airport,We spent only 12 hours at this hotel before leaving Denver.  Is very new so building as well as furnishings were fresh and clean.  Room was quiet all while we were there.  They have airport shuttle.  This hotel is situated on a street with many airport hotels and restaurants are very close although not walking distance,4
"Denver, CO",Baymont by Wyndham Denver International Airport,Large rooms,"The stay got off to a very bad start when I had to wait an hour at the airport for the shuttle bus; the hotel is 15 minutes away so I'm not sure why there was such a delay. Other than that, the rooms are a great size, they're clean and quite nicely decorated.",2
"Denver, CO",Baymont by Wyndham Denver International Airport,Great place to stay!,Easy access to the airport and nice hotel! Beds were comfy and room was nice. Definitely would stay there again.,5
"Denver, CO",Baymont by Wyndham Denver International Airport,A few pieces missing,"Arrived around 6:30 pm on a Sunday.  Cookies on arrival? yes but only 1 left (staff response ""sorry"")  Hot coffee available in lobby? yes but no creamer (staff response ""sorry""  Hot coffee available in room? well, there was a nice Keurig machine but no K-cups to put in it, instead 4 packages ""Café Valet"" decaf for the basket-type coffee maker. Breakfast room the next morning had the mini fridge typically full of yogurt but this one was empty, and none in the kitchen.  On the positive side the room was clean and the bed comfortable enough.",3
"Denver, CO",Baymont by Wyndham Denver International Airport,Billing process is not standard.,"we made our room reservations in advance for 2 nights.  The total bill was to be $271. Upon checking in, our bill reflected a charge of $301.  I questioned this with the desk clerk and he said it was ""common practice"" to do this.  I checked my Visa bill on-line and it did have a pending charge of $301.  The desk clerk explained that this was to protect against other charges or damages.  I travel a great deal and I have never had this done before.  Why is it necessary?  You have our credit card number, so you are in a position to take care of any problems. Several days after we checked out, the bill was $271, so no additional Mount was charged. I just think this is a very inappropriate way to handle he bill.       ",4
"Denver, CO",Baymont by Wyndham Denver International Airport,Great customer service saved us,"We were stranded at DIA due to a hail storm and our pilot timing out on his flyable hours.  Many other flights were also canceled that night. After learning our flight was canceled we started calling hotels. Almost everything was completely booked. The folks at Baymont were very friendly and helpful where many other hotels were not. They immediately sent a (free) shuttle for us and despite the fact that they did not have a room for us right away, they allowed us to stay in their lobby until a room was ready. They gave us breakfast and coffee and had a room ready for us as soon as possible. After a night of waiting on a plane, then the ticket lines to reschedule our flight, these acts of generosity could not be more appreciated. We were not the only group for whom they did this.…",5
"Denver, CO",Baymont by Wyndham Denver International Airport,Nice,"Comfortable bed, nice room. I left my car there for 10 days, and they only charge $5 per day, and the first day, and pick up day are not charged. So it was only $40. Way better deal than parking at USA parking in Denver. Had an early flight, and the shuttle to the airport starts running at 3:00am.  ",5
"Denver, CO",Baymont by Wyndham Denver International Airport,"Nice hotel, no rewards","We stayed at this hotel 4 nights in June while attending a wedding.  The hotel was nice, clean and comfortable.  The problem for me is that the Wyndham chain, which owns this hotel does not award points when you have a discounted rate.  I don't have a lot of money for travel, and when I do travel I try to get discounts, and I try to get points for free nights,  I spent over $450 for 4 nights at this hotel, and was told I don't get points because I had a discounted rate.  I, for one, can't afford to travel when this is the case.  I am a member of other hotel chains reward systems that award points regardless of discounts.  I will be sure to use them in the future and not Wyndham hotels.",3
"Denver, CO",Baymont by Wyndham Denver International Airport,Shuttle to and from airport,"We flew in to Denver and was picked up by the free shuttle to the Baymont.  We also stayed there 10 days later before our flight home.  The king bed was comfortable both times.  Quite, clean rooms, and good air conditioning.  There is a free laundry on site and this helped with some dirty clothes for the trip home.  Good experience with a good price.",4
"Denver, CO",Baymont by Wyndham Denver International Airport,"Buffalo, NY Business Traveler","I have suggested to others within my organization to stay here. Rooms were clean. Service was good, and the employees were very nice.",4
"Denver, CO",Baymont by Wyndham Denver International Airport,no/slow internet,"Because of business, I have to have internet connection 24/7. It was soon slow, once I got on, it would lock and no longer work. I think I was able to be online a total of 5 minutes while I tried for 4 hours. Totally sucked!!!!The breakfast was a joke - two toasters for how many people? The juice machine was broken (a worker had to hold a switch under it to get juice to flow) and no creamer (just little 1/2 and 1/2 junk... plus, the cereal turning mechanism was also broken and a screw fell into my cereal bowl.The room was quiet, that was the only good thing.",2
"Denver, CO",Baymont by Wyndham Denver International Airport,Easy and quick commute to airport.,"Very quick commute to and from airport.  Shuttle drivers were great.  Rooms very clean, and it was a very comfortable place to rest.",4
"Denver, CO",Baymont by Wyndham Denver International Airport,Awesome service during our check-in and check-out!,"A big thanks to Ina at the front desk.  She was amazing!  She printed out directions for us to a few place we were headed to in Denver, was more than happy to help us with that.  WOW! she went above and beyond for us.  She also helped re-up my Wyndham Rewards Membership. Thanks for being so awesome!",5
"Denver, CO",Baymont by Wyndham Denver International Airport,great vacation and stay at hotel,"I would recommend this hotel to every body very friendly and helpful. the rooms were very comfortable and the breakfast was also very good,",5
"Denver, CO",Baymont by Wyndham Denver International Airport,Poor shuttle service and noisy room,"Booked this for to have a room for late arriving flight into DIA (11pm), called for shuttle service, informed of where to go to be picked up, the shuttle was suppose to be there within 15 minutes, waited 25 minutes, once the shuttle arrived, it was quickly filled with other people, they didn't send a large enough shuttle for everyone waiting. The shuttle drops off at multiple Wyndham properties. Told another shuttle would be on the way in 15 minutes, again waited 20 minutes. Was able to get on this shuttle. Arrived to the hotel after midnight, checked into the room, a running water sound coming from the bathroom which could be heard from the room. Called down told nothing they could do and turn up the A/C to cancel the noise. Bed was uncomfortable and pillows were not  nice either. Will find somewhere else to stay next time I'm flying in and out of Denver.",2
"Denver, CO",Baymont by Wyndham Denver International Airport,A decent place to stay,There are so many choices to make when looking for a hotel at the Denver airport.  The price was right and the hotel was okay.,3
"Denver, CO",Baymont by Wyndham Denver International Airport,Nothing exciting,My only complaints were that they do not have a restaurant or NBC Sports. They actually told me I had to go to the Holiday Inn to watch the Stanley Cup Finals. Not what I feel I should expect with a property affiliated with Wyndham.,3
"Denver, CO",Baymont by Wyndham Denver International Airport,Comfortable,A nice room with comfortable amenities. They should not bother with pre-cooked bacon and powdered eggs for breakfast. Spoils the experience.,3
"Denver, CO",Baymont by Wyndham Denver International Airport,Comfortable,"We enjoyed our stay at Baymont. The beds were comfortable, the room was clean and the breakfast was okay",4
"Denver, CO",Baymont by Wyndham Denver International Airport,Quick Stop,"The hallways needed attention,room looked like a quick turn over . It gave the impression that it was low price motel with high price name.",3
"Denver, CO",Baymont by Wyndham Denver International Airport,Great Staff Nice accomadations,We arrived in Denver after midnight to find a smiling person at the front desk.  she checked us in to our room and directed us to where we could find food at the late hour.  We were in town just for two nights but the staff was incredible.  Brian was able to direct us to a near by park where my kids could play basketball.  Definitely would stay again.,5
"Denver, CO",Baymont by Wyndham Denver International Airport,"Good Place, Comfy Bed","We had a good night's sleep here and would stay here again.  This place is clean, beds are comfortable and our room was quite large.  The only complaint I have is there was no refrigerator in the room.  I've gotten accustomed to having this in the room and it really comes in handy for drinks.",4
"Denver, CO",Baymont by Wyndham Denver International Airport,Good except for breakfast,"Breakfast was less than satisfactory. Pallid sausage patties with scrambled egg. No bacon. No bananas, no yoghurt and very little else. I don't think there was even any bread or bagels to toast. Disappointing.",3
"Denver, CO",Baymont by Wyndham Denver International Airport,Clean hotel,"This is not a luxury hotel but covers the basic nesasity at an affordable price. The rooms is inviting, lobby was very homey and service was great.",5
"Denver, CO",Baymont by Wyndham Denver International Airport,Great Location,"Clean rooms, comfortable beds... Great location for airport. Great diner right down the road with plenty of other dining options. Breakfast was decent and pleasntly surprised when eggs and sausage were an option",4
"Denver, CO",Baymont by Wyndham Denver International Airport,Family vacay,"We took our kids to Denver for a few days after school was out for a nice getaway.  We all had a great time.   Hotel was awesome.   Clean, clean, clean inside and out.  Fast and efficient check in and check out.  Breakfast was fine.  Heads up this hotel is located about 20 minutes or so from downtown Denver but we didn't mind.",4
"Denver, CO",Baymont by Wyndham Denver International Airport,Lousy Hotel,"Stayed here 3 nights for a girls week..First night they only emptied our trash and gave up fresh towels. Second night they never even came into our room to clean but we got a note slid under our door.. (see photo below) I wasn't happy to come back to a dirty room after being on a 12 hour mountain tour. So i took my trash up to the front desk and got clean towels to shower with . They where rude and said we are short staffed.Third day before we left for the day I asked if they are going to clean our room and the RUDEST guy at the front desk said "" we'll do what we can"". I wasn't happy but when we got back the room was clean.. I don't think they ever vacuum the hallway either . I seen the same trash there all 5 days! I will NEVER stay at another Baymont Inn again.. Paid over $100 bucks a night for this!",1
"Denver, CO",Baymont by Wyndham Denver International Airport,Gone down hill! ,"Stayed here two years ago and it was amazing,so my family and I came back. This stay is anything but!!! The overnight front desk staff is amazing and helpful, but that's where it ends. We have been here 6 days and only seen housekeeping twice. The trash is over flowing, dirty towels piling up and the carpet needs vacuuming. I've resorted to piling it up in the hall. I've had to go to the front desk every night for toilet paper and towels, as well as trash bags. I should get paid for doing the maids job. I'm only getting two stars because of the amazing night staff or if based on housekeeping  would have been no stars.*Update* day 7Next day! Was told by manager it would be cleaned at 10:30am. We left at 8:30 got back at 12:30 and still wasn't done. So we've been hanging out in lobby.  We aren't  the only ones either several people have asked for the housekeeping managers name and number!Finally got done at 2pm.",2
"Denver, CO",Baymont by Wyndham Denver International Airport,perfect for our overnight stay near the airport,"We got into Denver around 9 pm and needed a place to stay for the one night as we were going to leave early the next day for our final destination. So I got online to search for a reasonable hotel at a reasonable price near the airport. The Baymont was perfect for us.We had no problem finding the hotel from our rent a car pick up location, and it was located with many others very close to the airport. The check-in was easy and quick, and the staff on duty was courteous and efficient.The room was very clean, and everything worked well. We got a very good nite sleep, and then enjoyed the small breakfast buffet the next day. Again we found the staff courteous and the breakfast room was clean as was the buffet. My one ""complaint"" was no free morning newspaper, but no big deal. We didn't use the rest of the facilities, but the pool seemed nice.It was one of the most reasonably priced hotels by the airport, and because of the cleanliness, the courteous nature of the staff, and the low price, it was perfect for us.",4
"Denver, CO",Baymont by Wyndham Denver International Airport,Pick another hotel,"The hotel itself would be ok, if it were very cheap, because then you would accept certain things. But it's not cheap at all and, compared to other branded hotels in the same price category, absolutely not worth it. The rooms are so small that you cannot find space to open two suitcases. There is no fridge!!! There were two telephones, both of which were not working. The walls are paper thing, i.e. you can hear everything your neighbors next to you and above you are doing - horrible!!! Cleaners do not vacuum or clear hard to get to corners and they do not respect the ""eco policy"", i.e. a sign says ""If you do not wish your towels to be replaced, just leave them hanging on the rack"". So we did, but they were changed anyways. So why have an ""eco policy"" when it's not respected?! The worst is the airport shuttle. It's a shared shuttle service between 3 or 4 hotels in the same area. It would be nice to know that because the shuttle makes a lot of stops, which makes the trip to and from the airport quite long, especially because the Baymont Hotel is the last on the list! A little note from the hotel tells you that there is a shuttle from the airport every 30 min. We waited 45 min and another family had waited 1 hr. What's more, there was not enough space on the shuttle for everybody waiting, so people started fighting. That's not the experience you want to have after a long and exhausting flight! Neither did we want to have that experience after returning our rental car the evening before departure. And this doesn't seem to be an exception. As people started fighting over onboard space, the driver only said ""Don't complain to me. There's nothing I can do. It's often like that. I recommend you talk to the owner."" The owner of what, the hotel or the shuttle service? Overall, very disappointing for an airport hotel, for which an excellent airport shuttle service is essential! I would never stay there again. There are a lot of airport hotels in this area, so I can only recommend that you book another one, definitely not Baymont Inn!!!",2
"Denver, CO",Baymont by Wyndham Denver International Airport,Summer time ,"Great hotel for the price, comfort, clean and great hot breakfast, scrambled eggs, bacon or sausage, waffles, cereal,fruit pastries for you or a whole family. So far my room is always clean and the housekeeping staff does a great job. Worth every penny. There are other hotels in the area but this place is well wroth it.",5
"Denver, CO",Baymont by Wyndham Denver International Airport,Generally very good,"Wife and I stayed for 5 days while in Denver and generally was very good. However no refrigerator or microwave in room and pillows are too small. Room was clean, staff was helpful and there is transport to and from airport.",4
"Denver, CO",Baymont by Wyndham Denver International Airport,Very Good,"Pleasant and helpful staff, rooms were beautiful and clean. We enjoyed our stay and will be back again in July.",4
"Denver, CO",Baymont by Wyndham Denver International Airport,Average ,"Nice, clean place. Friendly staff.  Convenient to the airport. Housekeeping was a little anxious to get into our room, as they came knocking before 8am.   Breakfast was less than most places. Pool area was nice.",4
"Denver, CO",Baymont by Wyndham Denver International Airport,Lovely hotel,"We use this motel when we fly in from overseas and must spend the night before getting a flight home.   It always feels like luxury walking into the large, lovely room compared with the small European hotel rooms.   ""Ah, it's good to be home.""   Not to mention the American shower.   And it was so QUIET after spending many nights on busy, noisy streets in Europe.   The free airport shuttle is great.  The breakfast buffet has more variety than most, though there's not much for a heart-healthy diet, as usual.  Our stay was made all the sweeter because we had a free night under the Wyndham Rewards plan.   We hope to stay here many more times.",4
"Denver, CO",Baymont by Wyndham Denver International Airport,"Fine for 1 Night, Cramped for a family","We stayed here one night after an arrival to Denver before the last leg of our trip in CO. It was clean and everyone was friendly. The free breakfast was well-stocked and yummy. There were incredible cookies at check-in. Loved the fitness room and thought it had a nice amount of space and I enjoyed that I could change the temperature control in the fitness room (no free-weights or strength machines, though. Cardio only).The room itself was very small for other rooms that our family has stayed in for the same price. I found it was noticeably cramped for my family of four and didn't have any kind of refrigerator to keep minor travel snacks/groceries cold which was a disappointment since we rely on traveling with things like that for our kids. It was just one night, so it suffices for a place to sleep, but I don't think we'll stay here with kids again.",4
"Denver, CO",Baymont by Wyndham Denver International Airport,ok,"Pedestrian amenities are desperately needed.  It was dangerous to cross over to Ruby Tuesday.  We would have liked to walk, but it's just parking lot with hotels, we were extremely disappointed after a day of driving for our flight the next day.  The hotel/parking lot needs a GOOD PROFESSIONAL PLAN.",3
"Denver, CO",Baymont by Wyndham Denver International Airport,Stay at the Baymont,"Baymont Suites Denver Airport is a convenient place to stay before flying out of Denver the next morning to return to the East Coast.The only thing that was not satisfactory was we went for breakfast around 7:15 and the was all gone,  and when my husband asked, he was told there was none available.  Really?  Given the time and the fact that a lot of these people aren't eating again until 6 or so that evening, this was just wrong and hopefully can be fixed!",4
"Denver, CO",Baymont by Wyndham Denver International Airport,Comfortable near the Airport,"Great hotel near DIA, made getting to an early morning flight easy. We stayed for 4 days and ventured all around Denver and Colorado Springs, it was not to far out of the way from anything we wanted to do.",4
"Denver, CO",Baymont by Wyndham Denver International Airport,Great service. Made a reservation error on the date and was...,Great service. Made a reservation error on the date and was not charged. The room was clean and quiet. The shuttle service to dia wss fantastic. Highly recommended!,5
