Location,Hotel,Title,Review,Rating
"Denver, CO",The Crawford Hotel,The Crawford is truly a unique experience with hidden charges,"The Crawford is very conveniently located downtown.  The staff bend over backwards to be pleasant.  We had a loft room which was unique and pleasant.  You are only 4 blocks from Coors Field.  The Farmers Market is located on the front apron on Saturdays.  They say you can check in after 4:00 pm.  They are serious that you cannot check in until after 4:00 pm.  They want you out by 11:00 am.  They are serious about you being out by 11:00 am.There is no parking except Valet.  $45 per day to Valet park.  No choice.  You can try to find a public parking garage somewhere close. Not a good choice.They charge you $20 per day for amenities.  That gets you one free craft beer each from the hotel bar, but only between 5:30 pm and 6:30 pm.  They said that they used to give you $5 off a well drink but it got too expensive for them.  You get one free scoop of ice cream each.  But the ice cream store does not open until 11:00 am.  So if you want ice cream you may need to eat it with your beer.  You get one cup of coffee each.An excellent hotel!  But, watch those hidden charges.",3
"Denver, CO",The Crawford Hotel,Interesting Concept,"The concept of the hotel within a functioning train station is a cool one!  And the location really is great, central to everything. And though I didn't travel with kids, I think it would be great for families.  My personal opinion on the design, though, is that they took the period piece a little too far and should have punched up the colors to make it less drab - I don't think it feels luxe to be in a room that feels like a converted government office, complete with depressing yellow lighting.  The shower was great, though bathroom overall was cramped. Overall, for proximity to restaurants, etc - great, service - great, luxury/design - ok.",3
"Denver, CO",The Crawford Hotel,So beautiful and unique ,"A bustling gorgeous hotel above Union Station.  Tons of things to do, tons of things to eat and drink. Easy walk to Coors Field. Stayed on the 4th floor in a very pretty room, bed was comfortable.  Shower amazing! Service staff cleaned when we were out. I highly recommend.",5
"Denver, CO",The Crawford Hotel,"Classic Location; Excellent, Focused Customer Service","We stayed at the Crawford, went to a Rockies game, which was a couple of blocks away, and enjoyed the activity in the center of Denver.  I was concerned that it might be noisy since the hotel is based in the historic and continuing train station.  Absolutely no noise problem and truly excellent customer service from the front desk.",5
"Denver, CO",The Crawford Hotel,Unique and historic!,"What a cool hotel inside a restored train station!  The lobby is the old train station, which is adjacent to the actual working train station. Cute shops all around (the ice cream shop is amazing and the coffee shop is wonderful). Our room had high ceilings and some old fashioned features, but feels new and fresh and modern.  The Nespresso machine in the room was a hit, and the beds were comfy. Took the light rail to and from the airport (and elsewhere) without incident. I would certainly stay here again.",5
"Denver, CO",The Crawford Hotel,Unique setting in a great location,"We stayed at the Crawford in December and thoroughly enjoyed the Christmas atmosphere.  Loved the downtown location and didn't even have to leave the station when the weather got bitter cold outside. Several restaurants, bars, and quaint shops to peruse.  Great location for shopping too.",5
"Denver, CO",The Crawford Hotel,A Niche Hotel,"This is a very interesting hotel in the Denver Union Station, actually a working rail station. In additional to the hotel, it has retail and some food options.  The lobby is bustling. The room are very well appointed and comfortable.  However, this was not what I expected in terms of service.Prior to my stay, I attempted to contact the concierge for dinner reservations. There is not number on the website, so I sent and email to the only listing, reservations, with my request.  It was never answered. During my stay, I called the Guest Services number on the in room phone. My call was not picked up. Room service has a very limited menu and the food is quite average. All orders are placed on an in room iPad. So, any particulars or modification were not made (an egg on the side, a substitution).  Delivery is more like Post Mates than in room dining. Paper containers and plastic cutlery. No water is included. There is not a newspaper delivered to the room.I would recommend the hotel and may stay there again. However, it is not like some hotels I stay in. The Crawford does not have the level of personal service of most fine hotels and it is difficult to make contact with a human for requests like restaurant recommendations or reservation and calling the valet to have the car ready.",4
"Denver, CO",The Crawford Hotel,Amazing hotel! ,"My husband and I won a night's stay at The Crawford Hotel through a silent auction, and decided to celebrate our first anniversary there. We live in Denver and have been to Union Station many times, but wow, this hotel is really something special. Historic and ""old timey"", yet modern and posh. Our room was gorgeous and beyond comfortable (as was the claw foot tub!), and the amenities were plentiful (free coffee, ice cream, beer, guaranteed seating at Cooper Lounge, Snooze room service, etc... the list goes on!). Cannot say enough good things about this hotel, we will definitely be back!",5
"Denver, CO",The Crawford Hotel,Super Hotel,"I've stayed here a couple of times and love it.  Their small room, I think it's called the Pullman is cozy but very nice.  The station lobby downstairs is animated with good food and drink options.     This was the first time I took the train from DEN Airport.  It was cool rolling off the train and right into a room; no taxi, no rental car.",5
"Denver, CO",The Crawford Hotel,Exceptional!,"What a wonderful experience!  So glad to have chosen the Crawford! Everything about it was great - location, customer service, and especially the uniqueness of being in Union Terminal!  Loved it - wish we could have stayed longer!",5
"Denver, CO",The Crawford Hotel,An amazing stay - you could spend the whole weekend right here!,"The Crawford was amazing - such a great place to stay.  The rooms were lovely and the amenities were unbeatable! You could literally eat and drink your way through the whole weekend at Union Station - such cool restaurants and bars and they give you vouchers for free coffee and ice cream!  We ate at Mercantile, Toast and the Cooper Lounge and all were delicious.  It's also a great location - a perfect starting point to explore the whole city.  We can't wait to go back and highly recommend it to others.",5
"Denver, CO",The Crawford Hotel,Great place to stay,"A great place to stay, especially if you are traveling west on Amtrak. Friendly staff, and quiet rooms with character. You can watch trains, people or enjoy all that the adjacent mall has to offer. The free MallRide will take you up and down the 16th Street Mall.",5
"Denver, CO",The Crawford Hotel,"Quick work trip, highly accommodating hotel in the middle of the downtown scene.",Rooms are great. Staff is friendly. Very unique hotel with daily coffee and ice cream for free at the parlor shops in union station. Good workout facility. Walking distance to everything downtown or in the highlands.,5
"Denver, CO",The Crawford Hotel,So much to do!,"This is a perfect place to stay for a Rockies game!  It's within walking distance of the stadium.  There was everything I needed within the station, really no need to go elsewhere for anything.  Lots of extras were included in the price of the room:  free drinks, free ice cream, 20% of many of the restaurants.  The room was beautiful and very comfortable.  I would definitely book this hotel again.",5
"Denver, CO",The Crawford Hotel,loved this hotel!,"So many great things about this hotel - ease of getting there from the hotel (A line), the bustling train station lobby with lots of food options, power stations, locale and beauty.  But the rooms are wonderful - high ceilings, nicely decorated, large bathrooms, robes, etc.  And great service.  I'd love to go back.",5
"Denver, CO",The Crawford Hotel,"Good if travelling on AMTRAK, otherwise go elsewhere","Helpful desk staff especially Tara and Paulette.Hotel is built into train station and thus convenient if travelling on AMTRAK's California Zephyr.  But over-priced and under-serviced otherwise.  Not 5* as claimed.  More liked 3+*.Specifically:  They try to charge you $20 per day extra as an Amenity Fee for what most hotels now have as basic amenities, e.g: wifi, 800 service, local phone calls, in-town shuttle, etc, etc.  But for this extra $20 per day you get 1 ""free"" beer and 1 ""free"" ice cream --- even if you are a non-drinker and are observing a weigh loss diet!  Other disappointments:  No bellhops to help with baggage;  No curbside taxi access (not good in rain or snow); Out 8 stalls in Ladies toilets in basement 2 had no locks on doors and 2 were otherwise Out-Of-Service; Inexperienced clerk on duty at 11 p.m. on a Saturday; you have to pay 40 cents per day as a Union Station Historic Preservation Fee.  Not Nice!On a positive note: Comfortable bed; Good housekeeping; interesting architecture; good fish feedery adjacent; Food Court type eatery in lobby; You can get out of the $20 Amenity Fee if you protest enough.",3
"Denver, CO",The Crawford Hotel,Great Couples Getaway,"My husband and stayed at the Crawford for a long-weekend and had a great time.  It's in a great location, within steps from a train which goes directly to the airport, as well as restaurants and bars.The hotel itself is in the train station -- but I didn't notice any outside noise despite that.Two points off for the lack of blackout shades and the lack of room service.I could have done without the ""resort"" fee too -- I'd happily have given up the scoop of not-very-good ice cream for it.",4
"Denver, CO",The Crawford Hotel,So Worth the Splurge,"Wow.  Sensory overload and so much attention to detail at the same time are tough to finesse but this place has accomplished it perfectly.  Union Station has so much to offer, yet its easy to pass the hours away just people watching.  Prices are reasonable throughout the shops at Union Station, and the selections are top quality.  The Crawford Hotel may be a little pricey, but so worth the splurge for a night or 2.  The staff was amazing - customer service excellence!  With such a heavy crowd inside the main level at Union Station, I really liked that you had to use your room key to access other floors (to the hotel).   The room was very, very clean and comfortable with no amenity spared.  If you do decide to book your stay here, make a point of stopping by Cooper Lounge - a 3rd floor bar exclusive to hotel guests that gets an A= for service and selection. Still, there are so many great bars and restaurants within an easy walk of the hotel, and they also have a courtesy driver (in a Tesla!) ready to drop you anywhere within a 3 or 4 mile radius.  It was a little noisy at night in our room, but not enough to keep me awake.  The tram to the airport was $10 (very reasonable) and was so easy to jump on from the hotel.  The staff at reception not only held our bags for us after check out, but brought them to us right by the tram stop so we didn't have to haul it all ourselves.  Loved everything about this place!",5
"Denver, CO",The Crawford Hotel,Mr.,The Crawford stands out among the independent boutique style hotels. It's staff and level of service is in the five star category. The rooms are all new construction and nicely appointed with hardwood floors and marble bathrooms while the common areas retained the original architecture but completely restored. My room came with an iPad to communicate with staff and make reservations. An interesting contrast to the pre-technology era in which the Union Station was built. Not an inexpensive hotel but well worth it if you want modern day luxuries coupled with old world charm.,5
"Denver, CO",The Crawford Hotel,Business Meeting,I have lived in CO since 1983 and am so impressed with the rebirth of Union Station.  The Crawford is a must see and use hotel facility inside Union Station surrounded by great restaurants and activities.,5
"Denver, CO",The Crawford Hotel,Extremely nice hotel,"We were very impressed with our room!  We always book nice hotels & this is one of the best.  First, they upgraded us without asking.  We had robes & an expresso machine waiting in the morning.  No need to go buy shampoo.  There are big bottles in the huge shower.  The train station is beyond beautiful.  There are people everywhere & it is wonderful to see this hub brought back to life.  It is extremely clean & private.",5
"Denver, CO",The Crawford Hotel,Fantastic place to stay!,"When I was searching for that special place to take my wife for our 50th anniversary in Denver, The Crawford kept coming to the top of my list.  The fact that it lives in the historic Denver Union Station, just a few blocks from Coors Field, were all major points for me, since we were taking the California Zephyr from Sacramento to Denver. The staff at the Crawford are AMAZING! Super attentive, friendly and very professional. I did splurge on one of the better rooms...which was spacious, full of great amenities with a great corner view of all the action outside. They found us some great restaurants and moved us around town to our destinations in the complementary Crawford Tesla! To top everything else off, when it came time to head to the airport for the flight home...the RTD airport light rail leaves for the airport, right outside the rear door of the hotel! Thanks to everyone at the Crawford! You folks are awesome!",5
"Denver, CO",The Crawford Hotel,Iconic hotel and location,"The Crawford hotel was recently restored and is beautiful. The location in lower Denver (LODO) at Union Station makes for convenient walking to everything. The station itself has many amenities and restaurants, while nearby to local shopping and museums and parks. The hotel even offers complimentary car service within a 2 mile radius. Above all was the treatment by each and every one of the staff. You are addressed by name and always asked how your stay is going, with recommendations for us tourists. We would definitely stay here again.",5
"Denver, CO",The Crawford Hotel,Fantastic place to stay for Amtrak travelers - or anyone else wanting a great experience in LoDo,"Wow. How do we even start.  My wife and I were on a cross-country Amtrak journey, with overnight stays in NYC, CHI, DEN, and SFO (at the end of the trip). The Crawford was the most expensive of all the hotels (including NYC and CHI - where we had great rooms) and still definitely worth it. It is so convenient to the train station and everything else downtown Denver has to offer, including the 16th Street shuttle bus.  Rooms are modern, and cool, and the staff is unbelievably friendly and helpful. Denver has done a great job turning Union Station into a jewel, and the Crawford is the center diamond. They even have a Tesla for free shuttle service within 2 miles, though we didn't even need that because of the great (free) public transportation options in Denver.",5
"Denver, CO",The Crawford Hotel,Do it!  You deserve it:),"Why The Crawford?  Well...besides treating yourself and friend to a friendly, beautiful establishment that is perfectly located for travel and fun in Denver, the fact remains that occaisional self indulgence is good medicine!The room was grand and the tub rocks!  An amazing shower is also there.  An espresso machine that starts your morning perfectly is a good thing.Go ahead ..treat yourself!",5
"Denver, CO",The Crawford Hotel,Miserable 65th B-Day,"stayed here 2 nights in room 433 the LODO Suite for my husbands 65th B-Day which was mentioned when I made the reservation. Checked-in pleasant and efficient. Bellman took us to us to our room and dropped off bags and left. No showing us around. No special treat. Notified desk on way out to dinner. Came back, no treat, no turndown, no robes, towels or slippers. Next day went to gym (located in basement) and shopping Again spoke to desk. Returned several hours later, no treat, no cleaning of room,no towels only bed made. Went to front desk and requested a manager. Explained to Paulette what was going on. She apologized, said things would be taken care of and offered money off for the previous day. We went on a food tour for 3 hrs. Came back. The trash had been taken out . This time brought Paulette to the room and showed her how filthy and no restocking. She again apologized, said things would get straight and wanted to know what we would like to do this evening, that she wanted to make things right. We said that we would just like to have a nice farm to table dinner. Paulette said that would be perfect, she would take care of everything to come to the hotel lobby at 6:20. We were taken to a wonderful restaurant and then presented with a bill. We called the hotel and whomever answered the phone said to pay the bill and the hotel will reimburse us. That of course is not happening. Be careful, these rooms are not being cleaned properly! No pampering here!",2
"Denver, CO",The Crawford Hotel,Enjoyable Stay,"We just spent the weekend at this hotel to attend a wedding and celebrate our anniversary.  The hotel had inquired ahead of the stay about any special celebrations, and at check-in we were awarded a room upgrade and given two small bottles of bubbly.  Very nice welcome.  Arriving at this place from the airport on the light rail is the easiest hotel transfer ever and fabulously convenient.  You walk into a bustling station with restaurants and shops, which turns out to the hotel ""lobby"" itself.  The check in desk is tucked away in an alcove at one end.  It felt like this hotel was at the center of everything, and yet the room itself was quiet and comfortable.  Ours had a small sitting area and very high ceilings.  A bad faucet design kept the sink from draining properly, but that was the only room complaint.  Housekeeping came promptly, though for other guests we knew staying there it was non existent.  On Saturday we strolled through the farmer's market and watched the kiddies running through the splash pad.  You can walk  or ride share all over from here. I would definitely stay here again.",4
"Denver, CO",The Crawford Hotel,Best date night ever!,"We live in the suburbs of Denver, and wanted a special date night out on the town.  Our stay at the Crawford was wonderful... massages at the Oxford spa, semi-private cocktails at the Cooper lounge, large, architecturally interesting room with a great bubble bath in our huge bathroom, and a lively vibe inside and outside the hotel.  Watched kids play in the fountains while we had an amazing bfast at Snooze.  This was just what the doctor ordered for 2 tired parents from the burbs!",5
"Denver, CO",The Crawford Hotel,Perfect Location,Cirque tickets and anniversary celebration ! Our son gave us a gift voucher for the Crawford.  It's a very cool location -  you can walk to any type of restaurant.  The staff is the best!  Check out ice cream at the MilkBox and coffee @ PigTrain - both were excellent. On Saturdays in the summer there's a Farmer's Market in the plaza out front to explore.,5
"Denver, CO",The Crawford Hotel,True Revitalization!,"My husband and I stayed for a night to celebrate our anniversary. It was amazing! We remember Union Station ""before"" and our weekend experience was a true revitalization. We had great weather and really enjoyed all the things to do and experience while staying at the Crawford. Our loft room was gorgeous, spacious, and tastefully decorated. The service was wonderful. We loved the ""Denver's living room"" feel of the lobby of the hotel with all the different restaurants and shopping along with lounge space. It was absolutely stunning. We can't wait to go back!",5
"Denver, CO",The Crawford Hotel,"History, Location and Quality at the Crawford","My 'other half' and I stayed at the Crawford this past weekend for three nights in one of the loft rooms on the 4th floor, which was different as it had wood beams and peculiar shaped ceilings.  Very comfortable room.  Can't fault anything about the hotel.  Hotel service and location to downtown Denver were both excellent.  Make sure to spend some time people watching while sitting in luxurious armchairs in the Union Station concourse and sipping on a cocktail or a cup of coffee.  The concourse is very interesting. Bars and restaurants in the Crawford all appear excellent although we only visited ""Snooze"" for breakfast, which gets very busy very early so make a reservation the night before.",5
"Denver, CO",The Crawford Hotel,"2nd time here, will be back! ","This is the 2nd time our family has stayed at the Crawford and we will definitely be back. At check-in, the friendly staff gave each of my daughters a Beanie Baby as a little welcome gift. So nice! The rooms are spectacular. I mean so well-designed, beautiful furniture, huge windows overlooking the front of Union Station, super high ceilings, gorgeous bathrooms. Since we have 2 young girls, we do spend quite a bit of time in our 2 adjoining rooms (to rest/nap) - so I appreciate a beautiful space in which to relax. We loved going down to the lobby area for ice cream, coffee, snacks, happy hour and just to people watch. The place is bustling. Then our girls had a blast playing outside in the huge water fountain. We spent an hour and a half playing in it one of the days!Huge bonus- since the hotel is located inside Union Station, we took the train direct to and from the airport. Kids are free so each way was $9 per person. It was so convenient and cheap. All in all we had a great stay would recommend the Crawford.",5
"Denver, CO",The Crawford Hotel,Can't wait to go back!!,"My husband and I stayed for the first time about a week ago.  (Suite 314) Absolutely perfect execution from every direction! The front desk staff were welcoming, acted glad to have us, let us check in very early, surprised us with an upgrade, the room was impeccably clean, Merchantile restaurant is fantastic, location is perfect, and I could go on and on.Well done. We look forward to returning.",5
"Denver, CO",The Crawford Hotel,Was expecting better,"After spending the 5 nights prior in lodges in and around national parks, I was very much looking forward to our one-night stay at The Crawford. Of course the location cannot be beat - especially if you are arriving by train. The lovely front desk girl was professional and welcoming, upgrading us to a king room on the 4th floor. While on the surface the room seemed to be nice, there were several small things that made the experience less than lovely. The curtains do not adequately come together to block bright morning light from filtering through. The ipad would not work. There was a pretty thick layer of dust on the desk and tv stand. Several pieces of furniture had scrapes and nicks. There was not an outlet or USB ports on my side of the bed (which in 2017 seems like a must - doesn't everyone charge their phone overnight?). The giant chandelier in the room was clearly placed for aesthetics from the outside rather than inside functionality (minor gripe, but it honestly threw off the vibe of the room and looked dumb). Also, there was not proper spacing in between the night stand and the curtains - just poor design. Finally, I requested two additional foam pillows and was brought feather instead. Each of these things alone is not a big deal, but combined, they just left me feeling ""meh"" about our stay.",3
"Denver, CO",The Crawford Hotel,A great spot for anyone who loves trains.,"We reached Denver at the end of a vacation that included an overnight stay on an Amtrak Train.  We'd seen the hotel above the Amtrak Station a year ago when we traveled out of Denver by train.  This year we decided to stay.  If you do not like the sound of trains, this may not be the place for you; but the sound of the trains during the night gave us the atmosphere of sleeping another night on the train only this time in absolute comfort.  The lobby is right in Union Station, adding to the unique atmosphere.  Overlooking the train platform, the ""Pullman"" room was not large, but beautifully decorated and efficient.",5
"Denver, CO",The Crawford Hotel,Luxury Stay at Union Station,"I was travelling across the US by train, so what better place to stay in Denver than at the Crawford Hotel which is part of the Union Station complex. The room was very comfortable, I had a peaceful night's sleep and the shower was great. So much is happening around the station and at nearby Latimer Square that you really feel part of the Denver landscape. My room actually overlooked the main concourse, which was interesting, but I needed to remember to close the curtains when dressing.  The whole station was abuzz with activity so I really enjoyed my stay here.",5
"Denver, CO",The Crawford Hotel,Excellent hotel...would highly recommend to people and we will definitely be returning.,"My husband and I had a great time at the Crawford.  Its uniqueness is what initially attracted us to the place.  We loved that the lobby was also an actual Amtrak train station.  The quiet hustle and bustle was so fun.  The amenities and stores that inhabit the lobby were also quite stellar.  From the cordial, efficient bartenders at the Terminal, to the Pig and Whistle daily coffee...we loved it all.  The $20 additional ""destination fee"" was unexpected, but it turns out we loved the fact that we got a free coffee each, free scoop of ice cream each and two beers each, for each night that we stayed.  We ate at the Next Door, one of the eateries attached to the hotel...and was superb. Super friendly staff and the food was amazing.  The rooms were clean, and nicely decorated.  The…",5
"Denver, CO",The Crawford Hotel,"Nice, well located hotel.","This hotel offers valet parking and there are no realistic options. Valet parking is a substantial addition to the daily cost. When I commented to management about this surprising cost it was removed from my bill-fantastic! With this problem aside the hotel staff and management are extremely accommodating. The reception & lobby adjoin the train station waiting area with restaurants in this huge room-very unusual, but interesting. The guest rooms are large, quiet and have all the expected amenities. We will stay here again when we want to frequent lower ""LODO"".",4
"Denver, CO",The Crawford Hotel,Grand Hotel in the Union Station,"My wife and I stayed overnight in the Crawford Hotel inside the newly, and excellently, renovated Union Station in downtown Denver. It was a fabulous experience all the way around. Our package included discounted valet parking and an excellent tour of the station's history and renovations, guided by Courtney who did a great job. Our room on the 3rd floor was spacious and had incredibly high ceilings, good closet space, and a very comfortable bathroom. All of the staff we encountered were very helpful and friendly. Complementary downtown transportation was provided in the hotel's Tesla. Lastly, we particularly enjoyed drinks and wine at Cooper's Lounge, located on a balcony overlooking the station waiting room. In all, it was a wonderful experience for our anniversary and a visit…",5
"Denver, CO",The Crawford Hotel,Great hotel in the heart of Denver,"LOVE this hotel and all of its unique amenities and services. Rooms are lovely, staff was friendly. Location is great - lots of restaurants and breweries near by. Close walk to art museums and the baseball field. But the restaurants, bars and shops off the common area of the hotel make it a really great stay. Love the free perks (cup of coffee, ice cream scoop, happy hour at The Terminal) that are built into your stay 1x per day. Almost gives you no reason to leave the building ;)There's action going on no matter what time you get in. Big communal area with good wi-fi if you need to hang out between check-out and departure too, especially nice for business travelers. Great mix of old meets new. Quirky and cool, a must-stay!",5
"Denver, CO",The Crawford Hotel,"Great hotel, great spot ","We just stayed at the Crawford Hotel for a work/couples getaway and it was a gem.  It is an old train station that has been converted into a hotel. You feel like you are in the center of everything. There are great perks that come with staying there. The bed was not our favorite, however, the room was really unique and special.We would not hesitate to stay here again in the future.",5
"Denver, CO",The Crawford Hotel,Excellant Renovation,"Union Station was very nicely restored. We appreciate old buildings like this being redone. The Crawford Hotel rooms surround the main atrium - don't miss the stairwell with all the original blueprints!  There is a lovely lounge that we suggest for drinks and snacks - the ambiance is very classical but modern. The rooms are very well decorated and spacious. Union Station also has a few small shops and places to eat. Snooze had a great breakfast.  The only thing was evening dining was really limited. I would have liked a more traditional restaurant right there.  You can take the train from the airport straight to the hotel since it's in Union Station.  This area of downtown is right by the 16th street mall and lots of shopping and dining,",4
"Denver, CO",The Crawford Hotel,Didn't Get Value for the Dollar,"Room 338, overlooking the train tracks.  My wife and I were expecting a truly quality experience, but we were disappointed.  The hotel location is excellent  However, small things do count when it comes to the actual hotel experience, especially in a supposedly top quality hotel.  The room finish was disappointing.  It looked nice on the surface, but the desk, cabinets, closet doors, etc. were made of cheap material covered in a formica-like overlay.  There was no toilet paper in the room.  The coffee maker was on top of the drawers in the closet, but there is no outlet in the closet.  The lower shelf under the restroom counter was covered in what must have been weeks of dust (and that's where your bathroom towels, etc. are kept.)  Overall, the room looked nice at first glance, but was inferior in many respects.  If you are looking for a quality hotel with quality in the room, this is not the place.",3
"Denver, CO",The Crawford Hotel,Another Terrific Stay!,"Over the past 6 months I have stayed at The Crawford Hotel 6 times. Wonderful rooms that are very clean with great amenities. The staff and management at the hotel are absolutely wonderful and highly customer-centric. The restaurants as well, including both Snooze for breakfast and the Mercantile for dinner are phenomenal. The hotel is centrally located within walking distance of other restaurants, galleries, and shopping. The value for the money is great. I would highly recommend staying at The Crawford!!",5
"Denver, CO",The Crawford Hotel,Impressive,"I cannot write enough words to thank all of the staff at the Crawford Hotel. Held our East and West coast branch manager meeting at this hotel and not only did Kara Akers, the sales manager make sure i was within my budget but had definitely made an impression on how professional this hotel is.  From Chris Luersen keeping track of all our rooms and check-ins to Colleen Barrett doing a spectacular job at assisting me with anything i needed and without hesitation. I would like to also mention that our server Cesar was such a big help in assisting with IT issues to waiting on our every need.  To top it off their rooms are AMAZING! Im so very impressed with this hotel and the location I would love to plan future visits to Denver as long as i am staying at the Crawford!",5
"Denver, CO",The Crawford Hotel,​​​​Pleasant Venture (4/18 to 4/21),"The path and timing that myself and husband followed into Denver included remarkable accommodation and hospitality by Crawford Hotel staff members. We were impressed by the wide variety of amenities within our room and immediate hotel surroundings. The Crawford Hotel offered value-added assistance (thanks to Myles S. and colleagues) throughout our pleasant visit, given its top-quality services that transform initial travel experience from commuter rail convenience to customer-centric concierge priority.",5
"Denver, CO",The Crawford Hotel,Trendy and fun!,"We unfortunately missed our connection to Hawaii and had to overnight in Denver. We chose the Crawford based on Trip Advisor reviews and it did not dissapoint!  It's in a recently revamped area downtown, in a train station. There are several very cool restaurants, bars and shops in the station and the vibe is as trendy as it gets.  I want to plan to return!  It was fantastic and helped us turn lemons into lemonade!",5
"Denver, CO",The Crawford Hotel,Beautifully Restored Train Station Into A Unique Hotel. A Wonderful Place For A Special Birthday Celebration,"We made reservations for this hotel 6 months in advance in preparation for a very special birthday celebration road trip. After arrival at the Denver airport and renting a car, we arrived within 30 minutes to this unique hotel. After valet parking we entered the atrium of the hotel and were amazed at the beauty. The restoration of this train station is amazing. Check in was very pleasant, with friendly staff that quickly checked us in and offered cold water and an amenities card that offered 2 free Craft Beers at the Terminal Bar, 2 Ice-cream scoops from the Creamery and 2 coffees from the Pigtrain Coffee Shop. The arrival experience was perfect.Our stay was in a Premium Loft room that was charming and very unique, with beautiful exposed wooden beams and brick.  The bathroom was very large with both a claw tub and a 2 head shower. The sitting area was comfortable with sofa  and TV, and the king bed with 4 pillows was extremely comfortable. The butler area included a small armoire with robe and slippers, a small fridge and safe, and espresso coffee maker.The location of the hotel is ideal for walking the downtown/Coors field LoDo area. Many restaurants and bars to chose from, as well as shopping. We took advantage of the free 16th street mall tram that drives the length of the mall with stops at each block, and runs every few minutes. Several brewpubs are close, including the Wynkoop brewery up one block, which has great beer and wings.We took advantage of late checkout, which was quick and pleasant,  to continue our road trip travels. This hotel was a perfect choice where to begin.",5
"Denver, CO",The Crawford Hotel,Fabulous Experience!,"This is a beautiful hotel with many entertainment options including coffee shops, specialty stores, restaurants and bars. Perfectly located at Union Station! Exceptional service especially from Front Office Manager Marie! Highly recommended.",5
"Denver, CO",The Crawford Hotel,Ideal place- filled with thoughtful touches,Not cheap and totally worth it.  The staff was amazing...the room  came with a free ice cream cone and a chauffeured car.  The suite  was cozy and idiosyncratic.  I loved the lobby.  The location was perfect- off the train and into the lobby.,5
"Denver, CO",The Crawford Hotel,Christmas Week at The Crawford,"We spent the week before Christmas at The Crawford Hotel and it was just like being at home!  We have stayed here many times before and each time we are reminded of why we continue to come back!  The staff makes everything so wonderful.  They are always so welcoming and accommodating.  The Christmas decorations were amazing and so tastefully done. The amenities are always superior!  Our favorite part about staying here is that we can walk out of our room and take advantage of all the restaurants and shops without leaving the building. The rooms are always fresh, quiet and so comfortable! Everyone and everything at The Crawford is just simply the best!!!!",5
"Denver, CO",The Crawford Hotel,Peaceful Oasis from Downtown Area ,"If you're a history buff you'll love this place- The Crawford has reimagined all the hustle and bustle of train traveling from 100 years ago with the modern amenities of today. Nestled right in the heart of downtown at Union Station, this hotel inside the lobby is full of frenetic energy including the Amtrak station (which has cars going out daily). The rooms and hallways are completely soundproof however and bathrooms are beautiful with large shower and soaking tub.",5
"Denver, CO",The Crawford Hotel,Great Place to Stay!,"My husband and I wanted to take in a couple of San Francisco Giants games and found that the Crawford Hotel is within close walking distance to Coors Field.  We loved the whole atmosphere in which the Crawford is located--The Union Station terminal with its great shops, restaurants, and boutiques.  Our room was clean and overlooked the light rail station, but did not hear any noises from the trains coming and going. The staff was very friendly and accommodating.  We also had enough time to walk in the March for Science in downtown Denver, which was both fun and, we felt, sent an important message to the current administration. We thoroughly enjoyed our stay.",5
"Denver, CO",The Crawford Hotel,Great Weekend Stay!,"Union Station is fabulous! Staying here was so much fun. Lots of action and people-watching all day. We took advantage of the lobby/station set-up: had coffee in the mornings, ice cream there as a snack, happy hour beers, late night drink at the upstairs bar (Cooper's), morning reservations at the diner! The hotel adds on a surcharge for a bunch of ""freebees"" that we took advantage of, but I think they should add this into the room rate and then call it ""free.""",5
"Denver, CO",The Crawford Hotel,Perfection! ,"Stayed for one night in this amazing hotel! It was vibrant, historic, and fun! We were given a bottle of water at check in. We arrived well before the 4:00pm check in time. They called us when our room was ready. The room was gorgeous and very quiet. We enjoyed the free drink at happy hour, ice cream, and coffee. People watching at Union Station is always fun! It's a great location next to restaurants and shopping. The staff treated us like valued guests. We will definitely be back!",5
