Location,Hotel,Title,Review,Rating
"Denver, CO",The Oxford Hotel,Charming Hotel,"We thoroughly enjoyed our stay and the helpful employees really made the difference. Highest compliments go to Leo, Bell Captain, and the car service driver, Yutaka.  They were so helpful with suggestions of restaurants etc. and always so cheerful.  Offering a free car service within a couple miles of hotel was a great plus. Rooms were charming. One minor issue we booked thru Hotels.com and they said the request for a king size bed did not go thru ??? Never a problem before. But the staff made up for it. Definitely recommend!",4
"Denver, CO",The Oxford Hotel,Amazing Hotel,"We come out to Denver once a year for a trade show. It's a must for us to stay at the Historic Oxford Hotel. The staff is amazing, especially Leo who is always full of suggestions for places to eat and things to do in town. Tom who works the late night shift at the front desk is always a pleasure as well.Can't wait for next years stay!",5
"Denver, CO",The Oxford Hotel,Comfy,"This vintages boutique property is very elegant and warm. Service is excellent, great history. My favorite thing is their courtesy transportation, very prompt, friendly and professional. Second, loved the Sanitas SPA adjunct to the property. Rooms always cleaned, water and snacks provided. Made my stay very enjoyable.",4
"Denver, CO",The Oxford Hotel,"Location, Location, Location","This hotel is perfect for a quick stop in town for the big game or a nice long relaxing vacation. Located in the heart of the LoDo District, this hotel is half block away from the union station and located right in the mist of about 20 different dining locations. With a full bar downstairs how could you possibly go wrong.",5
"Denver, CO",The Oxford Hotel,Great accomodations - amazing staff!,"The staff here truly make your stay memorable. Stuart, Andy and Dave at the front door, Zach at the front desk and Ashley, Paris and the other ladies in the spa really made us feel special.  Our stay exceeded our expectations because of the individuals in the hotel.",5
"Denver, CO",The Oxford Hotel,Like Living in an Earlier Luxurious Era,"If you like modern, cookie-cutter hotels, stop reading and go somewhere else! This hotel is for true travelers who love experiencing something different. Everything has been renovated and restored to 1890-1930s elegance. Much of the furniture and art is original to the hotel's past glory days. The character is incredible! The beds are comfortable, there are tons of pillows, and the bathrooms are just plain cool! People who say this place has seen better days don't understand the glory of a true restoration!The friendly, attentive staff complete the luxurious experience. Free bourbon,a town car to drive you around LoDo, wonderful room service, a wood burning fireplace in the lobby! I'm coming back! Soon!",5
"Denver, CO",The Oxford Hotel,Always a treat,"I can't say enough good things about the Oxford. This is THE place to stay in Denver. The rooms are fantastic, the staff is friendly, the amenities are world-class. Free bourbon tasting in the lobby in the evening, great coffee in the morning, close to everything you want to see in LoDo",5
"Denver, CO",The Oxford Hotel,The Lobby Fireplace Says It All,"It's not big enough to park a Volkswagen in, but the fact that it's there, and that it functions perfectly, is a major factor to the guest (such as myself, recently) who enters the Oxford for a two-night stay in January. (It's the only fireplace legally allowable in any downtown Denver hotel.)  This was a family reunion of sorts, so we were in the Presidential Suite plus an adjoining bedroom, but I'm pretty sure you don't have to stay on their high end to experience the Oxford's marvellous hospitality in full. Even a breakfast for six didn't bother the room service staff, and the hotel's Cadillac Escalade definitely came in handy on more than one occasion.  The Cruise Room is an art déco masterpiece, and even though some might consider it to be at aesthetic odds with the look and feel of the rest of the hotel, it only intensified my longing for those days when details mattered. To close on a possibly sexist-piggish note, it must be said that the Oxford doormen (Leo, Stu, Nick & Andy) are as hot as the Oxford lobby is warm. And that's a lot!ROBIN SUTHERLAND  Principal Pianist  San Francisco Symphony",5
"Denver, CO",The Oxford Hotel,Great Night in the City,"Gorgeous property, antique feel but excellently maintained.  1/2 block from Union Station, easy walking distance to lots of bars and restaurants.  For slightly longer distances (within 2 miles), the hotel provides a courtesy shuttle.  All-around great experience.",5
"Denver, CO",The Oxford Hotel,Awesome stay!,"At 20 years old, this was my first look at a real luxury historical hotel. The room was great, could've used a bigger TV but we weren't in the room much anyways. The valet drivers Daniel & Nick were more than great. They have room service and will pretty much take care of anything you possibly need. Also, they were pretty intelligible about all of the things to do in the Denver area.",5
"Denver, CO",The Oxford Hotel,Over rated and Over priced,"Wife and I spent New Year's eve here recently, and brought our small dog as it is advertised as pet friendly.  They promise bowls for food and water along with dog treats upon arrival.  It took their staff 2 hours, after several phone calls, to finally accommodate our dog. The hotel room itself had issues.  First, a dinosaur of a Phillips flat screen T.V. was set on a piece of furniture blocking one of the beautiful windows so that the view of Union Station was obscured.  The bathroom had inadequate room to place toiletries.  As for the shower, good luck if you are bigger than me at 5' 11'' and 195 lbs. in moving around inside of it.  There are nicer hotels for less money in the Denver downtown area.",4
"Denver, CO",The Oxford Hotel,Fourth anniversary + we loved the proximity to Union Station,"Oxford's proximity to Union Station is wonderful. We came for an overnight and enjoyed our room upgrade but especially eating a late dinner at Mercantile (and coffee the next morning) and then strolled half a block back to bed.We ordered room service for breakfast, first time ever, and thought it was yummy and charming. Our encounters with the staff in the lobby were very pleasant, they clearly have a customer focus, and the lobby had just been decorated in a grand style for Christmas (on November 5th). My husband sat by the roaring fire for an hour while reading a newspaper and he loved that.The reason I've left off a star is because the rooms are a bit tired (or old fashioned or grand - very heavy crimson and gold drapery and yellow walls). I'm not down on the Oxford for this, it's an old building and I realize a multimillion dollar reno is not necessarily feasible. But having dry lukewarm air blow on us all night in lieu of heating did make me thankful for my radiant heat at home. The shower curtain was too small. Not things that ruined the visit - we had a special time and I would recommend to anyone - but something that keeps it from being top notch. The new Crawford might have a few of those details shored up, but you'll pay for them.I shopped long and hard for downtown hotels and thought this is the best value.",4
"Denver, CO",The Oxford Hotel,A Step Back in Time,"Travel back to a time when things were much simpler.  No digital key cards or big lobbies with dozens of elevators.  A time when staff were knowledgeable, personable and caring for their guests.  These are just some of the special quirks that encompass a stay at The Oxford Hotel in LoDo.  This is the oldest hotel in Denver and it absolutely maintains its charm.  From Leo and the rest of his team always ensuring the door is held open or the fire has been stoked to the charm of the subway tile in the bathrooms, The Oxford Hotel is an absolute treasure.  If you want creature comforts and just another hotel then don’t stay here. Go to the Ritz Carlton or a Marriott somewhere away from it all.  If you want a truly memorable experience in one of the best locations in Denver then The Oxford Hotel is for you.  Bonus: Steps from Union Station and The 16th Street Mall!",5
"Denver, CO",The Oxford Hotel,Great Hotel ,Great Hotel and services where top notch during my 5 day business trip to Denver .near by great night life and restaurants and very good beds to have a great nights sleep after all kinds of flying .i world Forsure go back for other business meetings while in The Mile High City !,5
"Denver, CO",The Oxford Hotel,Top of the line service,"This place is amazing. The whole staff is trained extremely well and truly go the extra mile to ensure you have a great stay. I felt at home during my stay, and I can't wait to go back! To top it all off, the hotel is in a great location!",5
"Denver, CO",The Oxford Hotel,Great location and beautiful hotel!,"My husband and I chose this hotel for a New Years Eve trip and really enjoyed it! The biggest plus is the location. We were walking distance from so many great restaurants and downtown attractions (awesome little coffee shop next door, very close to Union Station, etc). The room was very charming and comfortable. I loved the unique details in our room and the hotel as a whole. Plus a great bar in the lobby! Everyone working at the hotel was friendly and welcoming. The only drawback is the lack of vanity space/mirrors. We only had 1 small mirror in the bathroom and no vanity space. Other than that, we loved this hotel!",5
"Denver, CO",The Oxford Hotel,Beautiful charming hotel full of character - but loud squeaking floors!,"I decided to go for a more boutiquey hotel in Denver and the Oxford ticks all the boxes when it comes to charms and character.  Beautifully decorated lobby with a huge Christmas tree.  Check out the mezzanine level where there is an old ""office"" equipped with a desk and a typewriter that you can use to type up letters (and the hotel will post them).  A really nice touch of how we used to communicate with each other before modern technology sets in!I would love to provide a higher rating but with ""charms"" and ""character"" comes the squeaking floors and if you are unfortunate enough to have an upstairs neighbour who appears to enjoy walking in their room late at night and early in the morning, then you are not going to get a good night sleep.  The walls are also thin and you can hear the conversation that people are having along the corridor.  Also, the shower in my bathroom wasn't working - so I had to take a bath (which would have been nice anyway but for the fact that the hair from the previous occupants were still stuck against the bath tub).  I mentioned this to the manager and he very quickly rectified the situation.  By the time I got back to the room later that day, the said shower was working but my view is they should have checked, prior to the guests arrival, that everything is working properly (and really there is no excuse for not cleaning the bath tub properly).The hotel also charges a standard $10 fee every day which includes wifi and the use of the gym etc.  So it is not really free wifi.So this is a very charming boutique hotel full of character.  Will I stay there again?  In all likelihood no.",3
"Denver, CO",The Oxford Hotel,"Awesome and historic location, average(ish) room","Loved the location--close to Union Station and other historic Denver locations. On a cold New Year's night, it was nice to go back to a quaint room with a really nice bed. I loved laying and bed and thinking about the history of this hotel and this very room. We also loved the bourbon tasting from 5:30-6:30. A first for us! What brought it down to average was the lack of ability to control room temperature over night. There was a ""thermostat"" in the room but it had no affect on either the fan or the room temp. It stayed hot and stuffy the whole night (and the outside temp got down to about 10 degrees). Also the TVs need to be upgraded. To change the channel we got out of bed and held the remote a few inches from the TV. That seemed to work (I know, life is tough, isn't it?).",3
"Denver, CO",The Oxford Hotel,Colorado Trail Thru-Hike Basecamp,"Wanna Thru-Hike the Colorado Trail? Relying on public transportation? Arriving by AMTRAC or air? Is your Day One trail objective, mission critical? The Oxford Doormen are your problem solvers!   Maybe it is 35 plus miles to the trailhead. Fact: there are lodging accommodations within four (4) miles of the trailhead.  The Oxford doormen will hire you a car, for the exact departure time you request, at a reasonable fare. The hotels closest to the Trailhead..... well they have trouble even calling you a cab or solving your schedule issue.  Lucky for me, I came to Denver two months prior to sort out and qualify the required supply chain. Reservations at other hotels were canceled. A personal visit to the Oxford demonstrated confidence in their ability to meet special needs.What makes the Oxford different is that they have authentic customer service, not some marketing department standard obsequious eagerness phrase. The Oxford doormen solve problems. As far the normal details, The Oxford is an authentic 1880's hotel with great everything.",5
"Denver, CO",The Oxford Hotel,Nice but with the New Year's Eve premium?,"We live in the burbs, stayed here to enjoy Denver's New Year's Eve offerings. We've stayed at other Denver luxury hotels for the same occasion.The things we liked:- Location! A block from Union Station and a few from 16th street mall to watch the fireworks. This was extra lovely given the night's sub-zero temperatures.- Standard room was adequately spacious, the bed was comfy and firm.- Holiday decor: Classic and cozy with cheerful warmth,wood-burning fireplace in lobby.- Good breakfast (not included) at on-site restaurant.- Unique feel, nooks for sitting and reading. Not your standard hotel chain fare.- Large, well-fitted work-out gym (they add required $10 daily facilities fee).- Free Wi-Fi .The things we didn't care for:- Our room was on the same floor as conference rooms, business center, access to the spa and fitness center, and next to the stairs. It felt like we were getting the bottom- of-the-barrel room.-  Single paned windows--noisy and challenging to manage the room's temperature.-  Bathroom tiny--small shower with wimpy stream, small vanity--no room for a couple's sundries.- Lackluster service -- desk staff seemed apathetic.- $40 for parking.- Hard to get to the gym and then back to the room (elevator locked for going up). Could always go outdoors and around, but an unwelcome option at 10 degrees Fahrenheit.Was it worth the $450.00 we paid (incl. taxes & parking)?No.",3
"Denver, CO",The Oxford Hotel,Historic and a great escape,"I'm so good about reviewing all of my out-of-town hotels and I totally forgot that my husband and I spend a night at the Oxford every year for my birthday.  So clearly I enjoy the hotel and the experience.  At Christmas, when the lobby is decorated to the nines, it's especially beautiful.  It's only a block from the newly-revamped Union Station, and we take the light rail from suburbia for our one-night getaway.  I adore this place!",5
"Denver, CO",The Oxford Hotel,How To Be Killed With Kindness in Denver,"Our entire experience from arrival to departure was amazing. The hotel staff was exceptionally kind and attentive to all of our needs. Did I mention how kind they were? The facilities were top notch, very  beautiful.",5
"Denver, CO",The Oxford Hotel,Our favorite hotel in Denver,"The Oxford is a European style boutique hotel with every modern convenience. The rooms are lovely. The bathrooms are modern yet in keeping with the decor. The staff at the Oxford is extrodinarily helpful, knowledgable and pleasant. A sherry in front of a roaring fire on a chilly December day is hard to beat!!",5
"Denver, CO",The Oxford Hotel,Perfect Wedding,"We choose the Oxford for our Wedding this last June, and could not have been happier with how professional the staff were during the planning phase. Every detail was carefully taken care of on the day of our wedding. Leading up to our wedding we stopped in from time to time to show our family and friends the venue. Each and every time we came to the hotel the front desk and bell staff were more than accommodating. Each time we asked to see the space (months and weeks before our wedding) one of the staff members would graciously take 15-20 minutes out of their day to show us around the hotel, and each of them offered a unique history of the hotel. It was like a guided tour each time we brought someone in to see the hotel. The wedding itself was exactly what we had pictured it would be, including the amazing food served the night of our wedding. We will be back to celebrate for years to come!",5
"Denver, CO",The Oxford Hotel,The Oxford Hotel,"Excellent time together! Christmas time was a perfect time to go, beautiful Victorian decorations! Wonderful staff. Comfy, clean, beautiful room. It was near union station, ice rink, many great restaurants, walked everywhere!",5
"Denver, CO",The Oxford Hotel,Charming Denver Hotel,"I booked this hotel as an anniversary night out for my husband and I who are locals based on reviews and location (near Union Station). The hotel is small, quaint, and has some cool history. The lobby and Christmas decor are the highlights. I really loved the real keys to the rooms and the typewriter on the second floor where you can write yourself a letter to be mailed to you as a keepsake of the trip. The staff was friendly and we were promptly checked in. Based on photos I saw online I had expected more from the room. I was disappointed in the size and the fact that our window looked directly at another very close building. No way of knowing which way you were even looking. Reminded me of a friend's apartment in NYC. There was no reason to keep the blinds open to just look at brick. The bed was comfortable but the pillows were awful. Way too soft and essentially served no point. We chose the hotel because it reminded us of the one we stayed at in London on our Honeymoon. It did help us feel like we went back in time to that which was nice but overall I was disappointed. We were most disappointed in the result of an item we left in our room after checkout. It was a simple item but something that should have been an easy fix to get back. There is no question we left it there. At this point, it has still not been located which I find hard to believe. The staff has tried to be helpful and responsive but bottom line is that the item (a vest) has still not been located. Just leaves me wondering and questioning which is unfortunate. Not the way I wanted to end the experience. Overall, its a great hotel for people visiting Denver but if you want a view of the city or at least something to look at, you need to express that (or you'll get a brick wall), and if you are going for the lowest rate, which will still be pricey, expect a super small room and no motivation for really spending time in it. You're better off hanging out somewhere else. For us that defeats the point of a night out away from home just 30 minutes away. I don't think we would plan on going back. It was a step above Hotel Colorado in Glenwood Springs (cool history and general feel) but nowhere near the quality of the Broadmoor Hotel in Colorado Springs (no comparison on any front). Overall, we were underwhelmed.",3
"Denver, CO",The Oxford Hotel,History and Luxury,Be sure to explore the different areas of the hotel. Especially the Cruise Room. It's a real special bar with great drinks and service. Leo and the valet crew can be helpful and take advantage of the free CADILLAC Escalade service within two miles of the hotel. The Oxford is situated in the heart of downtown and the front desk can give you tips on must see sites.,5
"Denver, CO",The Oxford Hotel,Great location/ disappointing rooms,We reserved 2 rooms.  One a junior suite and the other a superior.  The hotel itself was great but the furniture in the junior suite was worn and cheap.  I liked the square footage but overall it was very dreary. There was no view and I was told all the junior suites faced inward The worn cheap decor made it almost seedy. Overall we enjoyed our stay even with the dull room but I will definitely try another hotel next time as it wasn't worth the cost.,3
"Denver, CO",The Oxford Hotel,Super Stay,"We stayed one night for an extended date night.  I was very pleased with this hotel.  Service was friendly and top notch.  The room was comfortable and cozy.  They are going for an old school hotel experience from early last century and it's quite nice.  Definitely recommend.  The only issue I had was the temperature control in the room wasn't very responsive, but for a 100+ year old building, I suppose that's expected.",5
"Denver, CO",The Oxford Hotel,Amazing Experience in a Classic Property,"Booked a room for our anniversary and had a wonderful experience.  I called to request an early check in since we had also booked massages that afternoon and they let me know they had upgraded our room and they would have it ready for us.  Our upgraded room was a Premium Classic which had an ultra comfortable king bed, tons of pillows, two side chairs, two chests and side tables plus an upgraded tiled bathroom with a deep claw foot tub and a separate shower.   It also had a view of some buildings, lights, and the relatively quiet street below.  The hotel is a classic building that has been well maintained.  Loved the doorman who had a great story about Harrison Ford as we were picking up our car from valet.  Front desk staff very friendly and helpful.  Lobby was warm with a fire and a floor to ceiling tree decorated for the holidays, and beautiful red and teal accents on the wreaths.   Fun touch is the rug in the elevators which are changed daily to reflect the day of the week.  It's an classic hotel from the late 1800s so if you are looking for a brand new everything, look elsewhere.   Ultimately I loved the character of the place.  I also prefer this hotel in LoDo vs. another similar property which is also downtown but not in LoDo.  The Oxford is one block away from the Tattered Cover bookstore and the re-done Union Station as well as the ballpark, tons of great restaurants, and the shuttle to the 16th St. Mall if you want to head to the other end of downtown.  And the friendliness of the staff is definitely different than the other hotel uptown.  While I live in Colorado, I would definitely stay at The Oxford again for a special occasion.",5
"Denver, CO",The Oxford Hotel,Great Location!,"We have stayed at The Oxford several times - usually around the holidays.  The location is perfect for us - close to shopping, restaurants and friends.  The decor during the holidays is beautiful and I love the fireplace in the lobby.  A perfect place to sit and have a cup of coffee in the morning or a drink before retiring. The staff is always very friendly and helpful.",5
"Denver, CO",The Oxford Hotel,great for a staycation,"even though i live in denver, sleeping in an historic and snazzy hotel in town is a decadent treat i cannot pass up. the hotel is done up for the holidays and maintained at a very high level. from the valets when you arrive, through the front desk people and all staff at all levels, a top notch experience. good restaurants and an ideal location to enjoy lower downtown denver.",4
"Denver, CO",The Oxford Hotel,Loved it!,"Went for business, took my better half, loved the location, loved the style, loved the service, loved the people.  Excellent stay,  usually stay in large chain hotels, not now, will definitely  stay here again.",5
"Denver, CO",The Oxford Hotel,The BEST hotel in the Denver area!,"My husband and I spent the weekend here, and we could not say enough great things about the hotel, the staff and the location.  We were treated like royalty.  The staff went out of their way to make our stay more than memorable. Our room was a junior suite and was absolutely beautiful.  We enjoyed evening drinks in the lobby, and were driven both nights to our dinner locations without fail.  We wanted for nothing and I could not imagine staying anywhere else when we return to Denver again.  The Oxford is by far the BEST hotel not only in the Denver area, but in the US by far!!",5
"Denver, CO",The Oxford Hotel,Never felt more at home - the Oxford,"My husband and I have traveled all over the world and The Oxford is our favorite hotel. The staff is absolutely amazing and goes to all lengths to please their patrons. It starts with top notch valet service and help with bags, which brings you to the lobby - so cozy and the holiday decorations were out of this world! We always take advantage of the shuttle service in the downtown area (especially when it's snowing!) Rooms are clean and comfy - elegant but not over the top. We had a mix up with a dinner reservation at the restaurant in the hotel and the front desk manager Bree totally turned our night around and got us an even better reservation and comped us for the inconvenience. This was our third stay at the Oxford and I love it more each time. We will be back!",5
"Denver, CO",The Oxford Hotel,Top Notch Spa Staff,My husband and I treated ourselves to facials and massages. The facials with Michelle were amazing!! She has a wonderful touch because she is also a massage therapist there  We also had Carolina for massage  she too was very good. Beautiful quaint historic hotel,5
"Denver, CO",The Oxford Hotel,Great place - lives up to reputation ,I had a strange feeling - then I thought ok- hotel from 1890's - could be hauntedI did not read up on that part of the hotel when I decided to book.Sometime in the middle of the night I woke up to the sound of boots - clonking on the ceiling above me- thought it was a dream But at 5:00am I woke up and heard it again-Then I wondered - I am on the 5 th and top floor what was going on?It turns out I am exactly 2 floors up from infamous room 320 in room 520Totally awesome!Bed was great Clean and comfortable and very helpful staff especially doorman,5
"Denver, CO",The Oxford Hotel,"Historic, comfortable and great location","If you are looking for a true Denver experience...this is the place for you! The staff at this hotel are courteous and very professional.  We stayed in the Superior Classic room 208.  The rooms are generous in size, with high ceilings and some antique interior still intact.  The bed I am happy to say is very comfortable (upgraded beds since our last stay several years ago).  In this room the bathroom is basic...stall shower and single sink.  It looks like they have kept the original tile and an updated vanity.  Everything was very clean.  I like that the decor was kept in the style of the hotel.  Has a feel of antique but more comfortable.  Free WiFi that was pretty fast.  Desk in the room had convenient plugs and adapters for the business professional.  Coffee in the room was a keurig.  One thing that was really nice (at least at our floor), near the elevators there was a coffee stand if you wanted to grab another cup for your room or to go.  Our visit was during December, the decor in the lobby is lovely.  Big tree, covered in ornaments.  Garland everywhere, life-sized toy soldiers and twinkle lights no matter where you looked.  The location of this hotel is very convenient to everything in the city.  They have a car that will take you about town if needed and pick you up (this is not available at all hotels in Denver).  They also have a full spa which I took advantage of previously, great staff there too.  We had a very good experience at the Oxford.",5
"Denver, CO",The Oxford Hotel,The Doll's Tea Party,"For the past 5 years I have enjoyed taking our my granddaughters to the Doll's Tea Party.  It is usually scheduled on the first Sunday in December.  The adults sit at large tables for 8, while the children sit at child size tables by themselves, waiters with white gloves attentively see that their tea cups are filled with hot chocolate, and the kids have marshmellow's, candy canes, fruit, vegetables, banana bread, cupcakes, etc set at each table for them to enjoy.  After the tea, the Arvada ballerina's who are dancing in the Nutcracker come and entertain the girls for a few dances (not too long... just the perfect amount of time), and the girls are entranced.The first year that we went, the adults were offered champagne, gone are those days.  This year we were offered tea.  The canapés, however, were delicious and we had a good time.For the price that is paid (note expensive, and it is NOT brunch food), it would be nice to be offered a glass of champagne.... This celebration does kick off the holiday season, and the children attending have the experience of practicing manners.",5
"Denver, CO",The Oxford Hotel,"Good location, over priced. ","Stayed here with my family to catch the morning train.  Great location for that.  Great staff as well.  You pay for the experience and the history though, not so much the accommodations.  Everything is loud.   Got woke up around midnight by a noisy group returning.  Not the hotels fault but old walls let a lot of noise through.",4
"Denver, CO",The Oxford Hotel,Simply The Best,"If you are staying in Lower downtown Denver this IS the place to stay. From check in to check out the staff is there for whatever you need. Beautiful lobby, clean comfortable rooms and a very nice Spa device. You will not be disappointed.",5
"Denver, CO",The Oxford Hotel,Outstanding classic hotel and location,"Staying at the Oxford is more of an experience than just lodging, and the staff is the icing on the cake.  Located in what today is the very best part of Denver, you are walking distance from dozens of outstanding restaurants, shops, and of course the jewel in the crown... Union Station.   Then when you return slide into the Cruise Lounge... which is one of the best bars in town.",5
"Denver, CO",The Oxford Hotel,Cozy stay in the heart of LoDo,"We had a large room on the 5th floor. The beds were very comfortable and the room was kept clean by an excellent housekeeping staff. If we needed anything, the entire staff bent over backwards. They always greeted us coming and going. The valet/doormen were fabulous. And having access to that ""Kardashian"" Escalade was a bonus. But you really can walk almost anywhere in downtown. They had just decorated the lobby for Christmas and it was beautiful and tastefully done. Coffee and newspapers in front of a real fireplace was appreciated on cold mornings. Location near so many eating and drinking establishments made it for us. And the front desk manager, Tiffany, runs a well oiled machine.",5
"Denver, CO",The Oxford Hotel,Great location - Enchanting and relaxing - Fantastic for personal or business travel,"I would highly recommend this hotel to both business and pleasure travelers. The location was perfect, allowing me to take the bus (soon to be the railway) directly to the hip and trendy Union Station, which is less than a block from the hotel.  From there, the bellman took me to where I needed to be with no delays or hesitation.  Although I was there on business, I often forgot this because the hotel's atmosphere is so pleasant and relaxing, from the fireplace in the reception area, to the high ceilings and amazing Holiday decorations.  The staff is so attentive and helpful, and the location is perfect for shopping, restaurants and business.",5
"Denver, CO",The Oxford Hotel,Quaint Hotel,Beautifully historic hotel.  Welcoming and helpful staff.  Large hotel rooms with an eclectic mix of anitque furnishing.  Very comfortable beds.  Hotel is located within walking distance of numerouse great restaurants and the 16th Street Mall.,5
"Denver, CO",The Oxford Hotel,Superb Hotel and Staff,"We had such a wonderful stay! The staff was extremely friendly and helpful, even before we checked in! The room was beautiful, the bathroom was very clean. We had a very comfortable stay! My son especially enjoyed the historical aspect of the hotel, and I enjoyed the history mixed with the modern conveniences. The food at McCormick's was wonderful. We will return again, and soon!",5
"Denver, CO",The Oxford Hotel,Friendly staff and Loaded with charactor,"Our first stay at the historical Oxford Hotel was so delightful that it will be our hotel for our future stays in Denver. You have to visit the Cruise room for a coctail. But the best part of the stay is how the staff makes you feel very special.My favorite story is how a customer was talking to the receptionist and complaining about everything. It was too dark in her room, the receptionist told her we will bring up another lamp, her room was too cold, so they will bring up more blankets and the engineer will look at the temperature etc. Finally the receptionist said that if this doesnt work we will be glad to move you but you know this will be the third time we have moved you!",5
"Denver, CO",The Oxford Hotel,Oxford Hotel NEVER Disapponts!,"My husband & I have stayed at The Oxford for holidays, Thanksgiving & Christmas.  It is our Art Deco getaway and historic experience.  The staff is always helpful, warm and fun.  They are a big part of why we return to The Oxford.  Always accommodating.  A stay at The Oxford is a luxurious trip back in time, with all amenities of the present!  1 could spend their entire stay on the property alone.  Wintertime, we especially enjoy sitting if front of the wood burning fireplace which the staff attends to.  The Oxford is all around, * * * * *'s!  Ms. ""Y""",5
"Denver, CO",The Oxford Hotel,Excellent hotel,"Great hotel, perfect location, the staff is also excellent and the room is great. I liked that the hotel has the looks of early last century. The staff makes you feel like home. The room was perfectly clean. I highly recommend the Oxford Hotel.",5
"Denver, CO",The Oxford Hotel,Best hotel I've ever stayed at!,"Absolutely loved this place! It's so charming, and the location is perfect! The staff was wonderful, and we ended up extending our stay we had such a great time. I would most definitely recommend this hotel to anyone!",5
"Denver, CO",The Oxford Hotel,Nice treat,"Quaint hotel , great location and great staff.Great service from David Weber, when I needed hot water for my tea.  (sweet and informative on city attractions)The décor was nice and the furniture amazing.  Great atmosphere.I was there visiting friends and the experience was nice.  I plan to recommend this hotel to family and friends.",5
"Denver, CO",The Oxford Hotel,All-around perfect,"Right where you want to be in Downtown Denver.  Beautiful, comfortable, and very calming atmosphere throughout the hotel. I loved everything about this place.  Everything you need and then some regardless of why you might be staying here.",5
"Denver, CO",The Oxford Hotel,Exceptional in all ways,"Simply a gorgeous, historic hotel in the heart of the LoDo district.  Reasonably priced, a wonderful and attentive staff, quiet and spacious rooms.  They even provide transportation to and from events and restaurants within a 2 mile radius.  Located one block from the beautifully refurbished Union Station that has excellent restaurants, bars and cafés.",5
"Denver, CO",The Oxford Hotel,Stay Here,"Stayed here one night before heading out on Amtrak's California Zephyr from Union Station which is about one-half block away.  Wonderfully attentive staff in a beautifully restored hotel.  Rooms are large and of course immaculate. Enjoyed the tasting of two local (Colorado) whiskeys and one rum imported by a Coloradian. We were served by a knowledgeable person (wish I knew her name; she had even toured one of the local producers - maybe Stranahans). Very pleasant fire going in the lobby with comfortable seating area.  Many good restaurants within walking distance, but hotel will provide transportation as well if you ask. Could easily picture myself coming back.",5
"Denver, CO",The Oxford Hotel,Loved the Oxford!,"Charming hotel, very attentive staff. Walking distance to many things, courtesy car available for other trips. Period details and lovely holiday decorations stand out. Bell man were wonderful with great advice on where to eat, etc. Bourbon tasting was fun. Restaurants on site offer great happy hour, after hours and dining.",5
"Denver, CO",The Oxford Hotel,A lovely boutique hotel in downtown Denver,"I stayed here one night last week with my wife, while we were in Denver for work. She had picked out this hotel without my assistance. We both enjoyed our stay very much, especially the wonderful staff service at the desk and door, and the Victorian feel of the interior common areas. The whole place has a retro feel, with a warm wood library vibe to the lobby and mezzanine areas. Our room was very comfortable, with a large bathroom complete with large tub and standing shower. The central location is great for visitors, since it's a block from Union Station, Wynkoop Brewery and other quality restaurants. There is valet parking available, but if you want to save a few bucks there are parking garages within a block or so.",5
"Denver, CO",The Oxford Hotel,Oxford stay,What a wonderful hotel! A great location in LoDo and the staff are some of the best that we have ever dealt with. It was great fun to stay in a hotel that was 129 years old and has been so lovingly restored. It makes you wonder what has transpired within those walls. The beds are to die for.Check out the restored Union Station which is only a half a block away for some great restaurants also.,5
"Denver, CO",The Oxford Hotel,"Excellent Boutique style hotel, and top-notch customer service!","The Stay:From walking into doors that were opened for me, to being treated first class as soon as I walked up to the front desk, the Oxford Hotel is an amazing Boutique Style hotel. As soon as you walk in, you feel transported to the 1920's with the look and feel of the rooms and decor.The StaffVery courteous, friendly and fast. Throwing a shout-out to Thomas, Patrick, Hailey Andy, Dave (and forgive me if I missed anyone) for your outstanding customer service.The Dining:If you enjoy a classic martini, bitters, old fashions, etc. then a trip to The Cruise Room (within the hotel) is a must. Excellent service from Aaron the bartender; ask for ""The Vesper"" martini. Another bonus is the free (for guests) Bourbon tasting nightly, with a selection of mostly local Colorado distillery bourbons (and related). A terrific perk, and a great way to unwind after the day, before hitting the town. McCormick's is also a great place to eat for breakfast or dinner, I recommend the Crab Cakes Benedict and ""Buck-a-Shuck"" Oyster nights (Wed.)Additional dining locations (The Snooze for breakfast, The Kitchen for dinner) were recommended by the staff, and far exceeded expectations.The location:Fantastic location for the hotel, right next to Grand Junction train station. Amazing selection of restaurants and close to downtown.",5
"Denver, CO",The Oxford Hotel,Like coming home.....,"What to say about The Oxford, comfortable rooms with character, convenient to downtown night life and sports venues, steps away from Union Station and the RTD system which gets you from and back to DIA.. ""no fuss, no muss."" Really tho, it is the staff that highlights the establishment. From the doorman, to the front desk, to the guys behind the bar in the Cruise Room all go above and beyond to put you at easr and make you feel welcome. Well, well done all.",5
"Denver, CO",The Oxford Hotel,Satisfied Guest,"Overall, the Oxford was great! It was the perfect location near the train station, with an amazing complimentary ride to locations within two miles! Very friendly staff and Spa as well! The only thing I wish I could change was the lighting in the room.",4
"Denver, CO",The Oxford Hotel,Wonderful Customer Service !,The hotel is beautiful and the customer service was outstanding! Tiffany went above her duties to make sure I was happy. I used their transportation and the drivers were friendly and knowledge and made me feel welcome. My room was clean and decorated perfectly. I'll stay here again!,5
